pressure,temperature_mean,salinity_mean
795,13.53918211117498,38.5904388024832
796,13.538351316770258,38.590215963139705
797,13.537485955457557,38.589975782163755
798,13.536583652318008,38.589718154594706
799,13.53562941691415,38.58943531971017
800,13.534610930420016,38.58912598728425
801,13.533543493811791,38.58879923336537
802,13.532439912816203,38.58846273057527
803,13.531303205739073,38.588121873111874
804,13.530102718751277,38.58777494136018
805,13.528829253620778,38.587424637409995
806,13.527536430181897,38.58708613185043
807,13.526266452438202,38.58676531666953
808,13.525045702237977,38.58646209280891
809,13.523920709707484,38.58618549732524
810,13.522932369393562,38.58594229195503
811,13.522090805488913,38.58572947216792
812,13.521377608828704,38.58553787950891
813,13.520684340188154,38.5853461940549
814,13.519988179471307,38.5851509573387
815,13.519295226211748,38.58495369640909
816,13.518614304782188,38.58475742221933
817,13.517953718064565,38.584566478985224
818,13.517315258631243,38.58438242593101
819,13.516655531914378,38.58419584515184
820,13.51595659787552,38.58400312187258
821,13.515155726393571,38.58378491438922
822,13.514247867257033,38.58353718273917
823,13.513263677160218,38.58326928671441
824,13.512231355828906,38.58298856106092
825,13.511171877918233,38.58269990395728
826,13.510113103245484,38.58241023361143
827,13.50908874909482,38.58212847962836
828,13.508104245150657,38.58185808017357
829,13.507168147785782,38.5816019152669
830,13.506249019963136,38.581347515802264
831,13.505342764245443,38.581092938556914
832,13.50445193936419,38.58083941400503
833,13.50355571659033,38.58057955230493
834,13.502652137844208,38.580313653868764
835,13.5017442022714,38.58004486169423
836,13.500842743287087,38.57977766723869
837,13.49995275856882,38.57951635109554
838,13.499077535657603,38.5792650443194
839,13.498211677670017,38.57902514109599
840,13.49738072709833,38.57880365159594
841,13.496600090893464,38.57860304551076
842,13.495813622381236,38.57840250916321
843,13.495024349822856,38.578200835843276
844,13.49424772449171,38.57800118536749
845,13.493494527225494,38.57780487780794
846,13.492768211290457,38.57761009058308
847,13.492057659583075,38.577412450872835
848,13.491336771468445,38.57720388818968
849,13.490606030056325,38.5769860278252
850,13.489814616146996,38.57674645303611
851,13.488937688358407,38.57648082752867
852,13.487988264056892,38.576194369344854
853,13.48696034630053,38.5758860905531
854,13.485887469487375,38.57556934997211
855,13.484816951256674,38.5752597671227
856,13.483792405409364,38.57496979801071
857,13.482823980036962,38.57470239884287
858,13.481905732825336,38.57445587588246
859,13.481040336923922,38.574231101692476
860,13.480216607204158,38.57402496293083
861,13.479447285064513,38.573840783757255
862,13.47869614309545,38.5736632214638
863,13.477942721768756,38.573482514954264
864,13.477196012254543,38.573299004569165
865,13.476455687409347,38.57310658813775
866,13.475732188936453,38.572906732780815
867,13.475027635141176,38.57270382514736
868,13.474352314132107,38.572503469573654
869,13.47370468444447,38.572307648516556
870,13.473075040831842,38.57211603666534
871,13.472430557356779,38.57192381133207
872,13.471748878965021,38.57172822451085
873,13.47103920424489,38.571533144427555
874,13.470300040193036,38.571336630573434
875,13.469532528865562,38.57113680773929
876,13.46874483588183,38.570931105530065
877,13.467941050450404,38.57071907228675
878,13.467124243457068,38.57050079063561
879,13.466301092926917,38.570276743355876
880,13.465459662935858,38.57004240079899
881,13.464567155641786,38.56978986065941
882,13.463625991004555,38.56952129569501
883,13.462634407317477,38.56923822409373
884,13.461586226499026,38.56894206159491
885,13.460496236377613,38.56863903973811
886,13.459394364947155,38.568336759937736
887,13.458303605587378,38.56804172884209
888,13.457242947130325,38.56775819610799
889,13.456219123993451,38.56748781736813
890,13.455229385131512,38.56722962754813
891,13.454275177474997,38.566982212067046
892,13.453370846625782,38.56674764835347
893,13.452508638393741,38.56652270096117
894,13.451670845313778,38.56630022735238
895,13.450833353137025,38.5660734479706
896,13.449978982273514,38.5658415993859
897,13.44912501346564,38.565608511862955
898,13.448285187165043,38.5653784707895
899,13.447445049436775,38.565151204480166
900,13.446610886911952,38.56492803865014
901,13.44579722193242,38.564710894365284
902,13.445016764852124,38.564501358031045
903,13.444290527908768,38.56430241709504
904,13.443633041443816,38.56411451909656
905,13.443021457893389,38.56392852381002
906,13.442433761589296,38.56374048086117
907,13.441861457648674,38.56354963485458
908,13.441294673267947,38.56335540246719
909,13.44072935330214,38.56315914121062
910,13.440154046793145,38.56296259765184
911,13.439557855558805,38.56276774859853
912,13.438935986053558,38.56257450318241
913,13.438292635126508,38.5623842269139
914,13.437634051948619,38.562199772404334
915,13.436973934623097,38.562025237032756
916,13.436327489128743,38.56186341417538
917,13.435709798544629,38.56171581544847
918,13.435133698960724,38.56158223348382
919,13.434612320385588,38.56146205660586
920,13.434145657298723,38.56135465993441
921,13.433707062465597,38.56125604339473
922,13.433284351274564,38.561160314274936
923,13.43287673265722,38.561064541680466
924,13.432484807050622,38.56096637713532
925,13.432105368943471,38.560863561494585
926,13.431737525647174,38.56075430758236
927,13.431378896664725,38.56063588761079
928,13.431030430495229,38.56050687092436
929,13.430691129901426,38.560367992096836
930,13.430337722738406,38.56021802450763
931,13.429937855614353,38.56005311214438
932,13.429492542709678,38.55987460730605
933,13.429010397762767,38.55968708995658
934,13.428501022613254,38.55949538866821
935,13.427973240201444,38.55930370071909
936,13.42743137442965,38.55911320987689
937,13.426882275050911,38.55892667284388
938,13.426333389234195,38.55874588975084
939,13.4257995788305,38.558574594197324
940,13.425281392316553,38.558413908247104
941,13.424759499737869,38.55825903206033
942,13.424230824807633,38.55810688479351
943,13.42369901379777,38.55795774495554
944,13.42316791211546,38.55781199597072
945,13.422641617444286,38.55767002128028
946,13.42212344010648,38.557530716375474
947,13.421604851077667,38.557388567051255
948,13.421058826461383,38.557239542656355
949,13.420488486064922,38.5570843389585
950,13.419899900281667,38.55692334514302
951,13.419263637124267,38.55674585314642
952,13.418566028502035,38.556547987690884
953,13.417829216898578,38.55633632590375
954,13.417075344797496,38.556117444912346
955,13.416326554682392,38.55589792184398
956,13.415602576859769,38.555684538803185
957,13.414920843567963,38.555483600430684
958,13.414278677753149,38.55529285071423
959,13.413678436807395,38.555114100111055
960,13.413117273052546,38.554947955697145
961,13.412544370520042,38.554780618716556
962,13.411961108799963,38.55461159696894
963,13.411375560235545,38.55444231056544
964,13.410795797170032,38.55427417961723
965,13.41022989194666,38.55410862423546
966,13.409685916908675,38.55394706453131
967,13.40916788901198,38.55379045851451
968,13.408682296157973,38.55363724826896
969,13.408247076547937,38.55348632842382
970,13.407880329147163,38.553345954684445
971,13.407570737133494,38.55322013778668
972,13.407292362540755,38.553102238853796
973,13.40703277513429,38.55298921807333
974,13.406779544679427,38.55287803563283
975,13.40652024094151,38.55276565171987
976,13.406242433685874,38.55264902652198
977,13.405933692677857,38.552525120226726
978,13.405580940903103,38.55239067526519
979,13.40508285595449,38.552224198921806
980,13.404322818943665,38.55200176142863
981,13.403306716878697,38.55172576983996
982,13.402134552707944,38.551420612568585
983,13.400898136223685,38.551108073429916
984,13.399651483837374,38.55079901945719
985,13.398448611960465,38.55050431768364
986,13.39734353700441,38.55023483514248
987,13.396390275380671,38.55000143886696
988,13.395642843500692,38.54981499589027
989,13.395154841248695,38.549686013708175
990,13.394855724732208,38.54959476317755
991,13.394411476544182,38.54946114195358
992,13.393783438412152,38.5492763193722
993,13.392863777882601,38.549013546580824
994,13.391715823112875,38.54869082081115
995,13.390444841108053,38.54833701857817
996,13.389156098873208,38.54798101639682
997,13.387954863413427,38.54765169078207
998,13.38694640173378,38.54737791824891
999,13.386235980839354,38.54718857531227
1000,13.385900639209561,38.547103656160324
