datetime,U_DYFAMED,datenum,lat,lon,U_ERA5
2025-03-07 02:00:00,8.3,20154.083333333332,43.38,7.83,9.11032485961914
2025-03-07 03:00:00,8.7,20154.125,43.38,7.83,8.688647270202637
2025-03-07 04:00:00,8.0,20154.166666666668,43.38,7.83,8.364215850830078
2025-03-07 05:00:00,8.2,20154.208333333332,43.38,7.83,7.871119976043701
2025-03-07 06:00:00,7.8,20154.25,43.38,7.83,7.545392990112305
2025-03-07 07:00:00,8.5,20154.291666666668,43.38,7.83,7.486219882965088
2025-03-07 09:00:00,8.6,20154.375,43.38,7.83,7.808123588562012
2025-03-07 10:00:00,8.2,20154.416666666668,43.38,7.83,8.781609535217285
2025-03-07 13:00:00,8.1,20154.541666666668,43.38,7.83,8.388830184936523
2025-03-07 14:00:00,6.8,20154.583333333332,43.38,7.83,8.044129371643066
2025-03-07 15:00:00,6.1,20154.625,43.38,7.83,7.3974833488464355
2025-03-07 17:00:00,6.3,20154.708333333332,43.38,7.83,6.3850812911987305
2025-03-07 19:00:00,4.2,20154.791666666668,43.38,7.83,5.606283664703369
2025-03-07 22:00:00,6.2,20154.916666666668,43.38,7.83,5.82150936126709
2025-03-07 23:00:00,7.6,20154.958333333332,43.38,7.83,6.46833610534668
2025-03-08 01:00:00,,20155.041666666668,43.38,7.83,6.524985313415527
2025-03-08 05:00:00,7.9,20155.208333333332,43.38,7.83,6.0773773193359375
2025-03-08 07:00:00,7.6,20155.291666666668,43.38,7.83,5.97609281539917
2025-03-08 09:00:00,7.6,20155.375,43.38,7.83,7.004697799682617
2025-03-08 10:00:00,8.5,20155.416666666668,43.38,7.83,7.152837753295898
2025-03-08 13:00:00,7.0,20155.541666666668,43.38,7.83,7.623980522155762
2025-03-08 14:00:00,6.7,20155.583333333332,43.38,7.83,7.40535831451416
2025-03-08 15:00:00,5.2,20155.625,43.38,7.83,6.993791103363037
2025-03-08 16:00:00,4.5,20155.666666666668,43.38,7.83,6.4256978034973145
2025-03-08 17:00:00,4.8,20155.708333333332,43.38,7.83,5.582704544067383
2025-03-08 18:00:00,4.8,20155.75,43.38,7.83,5.216428279876709
2025-03-08 19:00:00,5.7,20155.791666666668,43.38,7.83,5.238242149353027
2025-03-08 21:00:00,5.9,20155.875,43.38,7.83,6.087167739868164
2025-03-08 22:00:00,5.6,20155.916666666668,43.38,7.83,5.981255054473877
2025-03-09 00:00:00,7.7,20156.0,43.38,7.83,7.239121437072754
2025-03-09 01:00:00,8.1,20156.041666666668,43.38,7.83,8.396958351135254
2025-03-09 02:00:00,8.8,20156.083333333332,43.38,7.83,8.878774642944336
2025-03-09 04:00:00,10.7,20156.166666666668,43.38,7.83,8.877555847167969
2025-03-09 07:00:00,11.1,20156.291666666668,43.38,7.83,10.504216194152832
2025-03-09 10:00:00,11.2,20156.416666666668,43.38,7.83,12.080436706542969
2025-03-09 11:00:00,11.6,20156.458333333332,43.38,7.83,12.665363311767578
2025-03-09 13:00:00,13.7,20156.541666666668,43.38,7.83,12.363950729370117
2025-03-09 19:00:00,14.1,20156.791666666668,43.38,7.83,12.572649002075195
2025-03-09 20:00:00,13.1,20156.833333333332,43.38,7.83,11.178678512573242
2025-03-09 21:00:00,11.5,20156.875,43.38,7.83,6.026678085327148
2025-03-09 22:00:00,8.1,20156.916666666668,43.38,7.83,2.817333698272705
2025-03-10 00:00:00,5.9,20157.0,43.38,7.83,3.128852605819702
2025-03-10 03:00:00,6.9,20157.125,43.38,7.83,3.136284828186035
2025-03-10 05:00:00,4.8,20157.208333333332,43.38,7.83,2.9458889961242676
2025-03-10 06:00:00,3.2,20157.25,43.38,7.83,2.7467193603515625
2025-03-10 07:00:00,3.5,20157.291666666668,43.38,7.83,2.4162189960479736
2025-03-10 12:00:00,2.3,20157.5,43.38,7.83,2.7723946571350098
2025-03-10 13:00:00,3.4,20157.541666666668,43.38,7.83,3.0554416179656982
2025-03-10 16:00:00,1.7,20157.666666666668,43.38,7.83,2.9962573051452637
2025-03-10 18:00:00,1.9,20157.75,43.38,7.83,2.304189443588257
2025-03-10 19:00:00,4.3,20157.791666666668,43.38,7.83,1.1122695207595825
2025-03-10 22:00:00,4.3,20157.916666666668,43.38,7.83,2.302530288696289
2025-03-10 23:00:00,3.2,20157.958333333332,43.38,7.83,2.516777515411377
2025-03-11 03:00:00,5.9,20158.125,43.38,7.83,2.5293595790863037
2025-03-11 05:00:00,5.6,20158.208333333332,43.38,7.83,1.6047800779342651
2025-03-11 06:00:00,3.9,20158.25,43.38,7.83,2.062256097793579
2025-03-11 07:00:00,2.2,20158.291666666668,43.38,7.83,2.589524745941162
2025-03-11 08:00:00,2.8,20158.333333333332,43.38,7.83,2.628939628601074
2025-03-11 09:00:00,4.1,20158.375,43.38,7.83,2.2617599964141846
2025-03-11 10:00:00,7.1,20158.416666666668,43.38,7.83,2.650141477584839
2025-03-11 12:00:00,4.9,20158.5,43.38,7.83,0.9576418399810791
2025-03-11 13:00:00,3.8,20158.541666666668,43.38,7.83,0.7187649011611938
2025-03-11 15:00:00,2.3,20158.625,43.38,7.83,0.5546125769615173
2025-03-11 19:00:00,7.1,20158.791666666668,43.38,7.83,3.8248233795166016
2025-03-11 21:00:00,9.9,20158.875,43.38,7.83,6.401327610015869
2025-03-11 22:00:00,1.4,20158.916666666668,43.38,7.83,5.200000286102295
2025-03-11 23:00:00,2.8,20158.958333333332,43.38,7.83,5.056082248687744
2025-03-12 00:00:00,1.0,20159.0,43.38,7.83,4.56553840637207
2025-03-12 01:00:00,1.6,20159.041666666668,43.38,7.83,4.145283222198486
2025-03-12 02:00:00,2.2,20159.083333333332,43.38,7.83,3.895493745803833
2025-03-12 07:00:00,0.7,20159.291666666668,43.38,7.83,0.6062812805175781
2025-03-12 10:00:00,4.8,20159.416666666668,43.38,7.83,1.1853117942810059
2025-03-12 13:00:00,6.7,20159.541666666668,43.38,7.83,3.040714740753174
2025-03-12 18:00:00,6.3,20159.75,43.38,7.83,1.921352505683899
2025-03-12 23:00:00,8.4,20159.958333333332,43.38,7.83,7.550198078155518
2025-03-13 07:00:00,10.7,20160.291666666668,43.38,7.83,10.353372573852539
2025-03-13 08:00:00,11.2,20160.333333333332,43.38,7.83,11.735111236572266
2025-03-13 09:00:00,10.4,20160.375,43.38,7.83,11.691283226013184
2025-03-13 11:00:00,9.7,20160.458333333332,43.38,7.83,9.590988159179688
2025-03-13 12:00:00,8.1,20160.5,43.38,7.83,9.603100776672363
2025-03-13 15:00:00,7.5,20160.625,43.38,7.83,7.93681001663208
2025-03-13 16:00:00,7.2,20160.666666666668,43.38,7.83,6.776070594787598
2025-03-13 18:00:00,4.4,20160.75,43.38,7.83,3.8857674598693848
2025-03-13 20:00:00,2.0,20160.833333333332,43.38,7.83,2.9365241527557373
2025-03-13 21:00:00,2.4,20160.875,43.38,7.83,2.787320375442505
2025-03-13 22:00:00,3.1,20160.916666666668,43.38,7.83,1.6482313871383667
2025-03-13 23:00:00,3.7,20160.958333333332,43.38,7.83,1.512258768081665
2025-03-14 02:00:00,3.3,20161.083333333332,43.38,7.83,3.269624948501587
2025-03-14 05:00:00,8.6,20161.208333333332,43.38,7.83,5.920526504516602
2025-03-14 06:00:00,7.7,20161.25,43.38,7.83,5.702670097351074
2025-03-14 07:00:00,7.0,20161.291666666668,43.38,7.83,4.397116661071777
2025-03-14 10:00:00,5.3,20161.416666666668,43.38,7.83,4.201318264007568
2025-03-14 11:00:00,5.2,20161.458333333332,43.38,7.83,5.001379013061523
2025-03-14 12:00:00,4.3,20161.5,43.38,7.83,4.771500587463379
2025-03-14 13:00:00,3.4,20161.541666666668,43.38,7.83,4.867228031158447
2025-03-14 14:00:00,4.0,20161.583333333332,43.38,7.83,5.326480388641357
2025-03-14 15:00:00,2.1,20161.625,43.38,7.83,4.760647296905518
2025-03-14 16:00:00,3.2,20161.666666666668,43.38,7.83,4.266355991363525
2025-03-14 17:00:00,3.9,20161.708333333332,43.38,7.83,3.802729368209839
2025-03-14 18:00:00,5.2,20161.75,43.38,7.83,3.1468071937561035
2025-03-14 23:00:00,5.6,20161.958333333332,43.38,7.83,2.4425208568573
2025-03-15 00:00:00,5.4,20162.0,43.38,7.83,1.5584181547164917
2025-03-15 01:00:00,4.2,20162.041666666668,43.38,7.83,0.711431622505188
2025-03-15 05:00:00,7.3,20162.208333333332,43.38,7.83,2.2332472801208496
2025-03-15 07:00:00,5.2,20162.291666666668,43.38,7.83,3.3022799491882324
2025-03-15 10:00:00,3.0,20162.416666666668,43.38,7.83,0.8010176420211792
2025-03-15 11:00:00,3.5,20162.458333333332,43.38,7.83,0.867928147315979
2025-03-15 12:00:00,3.3,20162.5,43.38,7.83,2.139326810836792
2025-03-15 17:00:00,8.3,20162.708333333332,43.38,7.83,9.25871753692627
2025-03-15 19:00:00,9.9,20162.791666666668,43.38,7.83,11.76927661895752
2025-03-15 22:00:00,14.0,20162.916666666668,43.38,7.83,12.81361198425293
2025-03-16 00:00:00,13.5,20163.0,43.38,7.83,12.787342071533203
2025-03-16 01:00:00,13.4,20163.041666666668,43.38,7.83,13.007803916931152
2025-03-16 04:00:00,13.1,20163.166666666668,43.38,7.83,12.091085433959961
2025-03-16 06:00:00,13.3,20163.25,43.38,7.83,12.661996841430664
2025-03-16 07:00:00,13.4,20163.291666666668,43.38,7.83,12.696578979492188
2025-03-16 10:00:00,13.0,20163.416666666668,43.38,7.83,12.5203857421875
2025-03-16 12:00:00,13.7,20163.5,43.38,7.83,13.479142189025879
2025-03-16 14:00:00,13.3,20163.583333333332,43.38,7.83,13.24486255645752
2025-03-16 15:00:00,14.4,20163.625,43.38,7.83,12.926944732666016
2025-03-16 16:00:00,13.8,20163.666666666668,43.38,7.83,13.152010917663574
2025-03-16 17:00:00,13.3,20163.708333333332,43.38,7.83,13.339667320251465
2025-03-16 18:00:00,12.3,20163.75,43.38,7.83,12.972190856933594
2025-03-16 21:00:00,10.9,20163.875,43.38,7.83,10.994074821472168
2025-03-16 23:00:00,8.5,20163.958333333332,43.38,7.83,6.574281692504883
2025-03-17 03:00:00,6.5,20164.125,43.38,7.83,4.336807727813721
2025-03-17 06:00:00,4.4,20164.25,43.38,7.83,0.847263514995575
2025-03-17 07:00:00,2.2,20164.291666666668,43.38,7.83,1.2823623418807983
2025-03-17 10:00:00,2.7,20164.416666666668,43.38,7.83,2.0036942958831787
2025-03-17 11:00:00,1.6,20164.458333333332,43.38,7.83,1.7837035655975342
2025-03-17 13:00:00,3.8,20164.541666666668,43.38,7.83,1.3298169374465942
2025-03-17 14:00:00,2.7,20164.583333333332,43.38,7.83,0.8492045402526855
2025-03-17 15:00:00,3.1,20164.625,43.38,7.83,0.7205649614334106
2025-03-17 16:00:00,2.1,20164.666666666668,43.38,7.83,0.7715730667114258
2025-03-17 17:00:00,0.5,20164.708333333332,43.38,7.83,0.4221733510494232
2025-03-17 22:00:00,2.7,20164.916666666668,43.38,7.83,3.170222520828247
2025-03-17 23:00:00,3.9,20164.958333333332,43.38,7.83,3.070556163787842
2025-03-18 03:00:00,5.7,20165.125,43.38,7.83,5.885227680206299
2025-03-18 04:00:00,7.3,20165.166666666668,43.38,7.83,7.849087715148926
2025-03-18 06:00:00,9.2,20165.25,43.38,7.83,10.057149887084961
2025-03-18 07:00:00,11.2,20165.291666666668,43.38,7.83,11.022812843322754
2025-03-18 11:00:00,11.0,20165.458333333332,43.38,7.83,11.09575366973877
2025-03-18 13:00:00,10.4,20165.541666666668,43.38,7.83,10.872452735900879
2025-03-18 14:00:00,9.8,20165.583333333332,43.38,7.83,10.753326416015625
2025-03-18 17:00:00,11.8,20165.708333333332,43.38,7.83,10.384023666381836
2025-03-18 18:00:00,11.5,20165.75,43.38,7.83,10.611748695373535
2025-03-18 19:00:00,11.8,20165.791666666668,43.38,7.83,10.550736427307129
2025-03-18 21:00:00,13.0,20165.875,43.38,7.83,9.817194938659668
2025-03-18 22:00:00,11.9,20165.916666666668,43.38,7.83,10.122676849365234
2025-03-19 02:00:00,14.0,20166.083333333332,43.38,7.83,9.95464038848877
2025-03-19 05:00:00,11.8,20166.208333333332,43.38,7.83,9.944683074951172
2025-03-19 07:00:00,10.9,20166.291666666668,43.38,7.83,9.68906307220459
2025-03-19 10:00:00,9.5,20166.416666666668,43.38,7.83,8.002715110778809
2025-03-19 11:00:00,10.2,20166.458333333332,43.38,7.83,8.454827308654785
2025-03-19 12:00:00,8.9,20166.5,43.38,7.83,8.866925239562988
2025-03-19 15:00:00,9.8,20166.625,43.38,7.83,8.66724681854248
2025-03-19 16:00:00,9.7,20166.666666666668,43.38,7.83,8.38198471069336
2025-03-19 17:00:00,9.2,20166.708333333332,43.38,7.83,8.197831153869629
2025-03-19 18:00:00,8.9,20166.75,43.38,7.83,7.980437278747559
2025-03-19 19:00:00,7.9,20166.791666666668,43.38,7.83,7.695497989654541
2025-03-19 20:00:00,7.4,20166.833333333332,43.38,7.83,7.342947959899902
2025-03-19 21:00:00,7.5,20166.875,43.38,7.83,7.403940200805664
2025-03-19 22:00:00,7.3,20166.916666666668,43.38,7.83,8.110652923583984
2025-03-19 23:00:00,8.0,20166.958333333332,43.38,7.83,8.164983749389648
2025-03-20 02:00:00,9.2,20167.083333333332,43.38,7.83,8.669748306274414
2025-03-20 03:00:00,9.5,20167.125,43.38,7.83,9.042597770690918
2025-03-20 05:00:00,9.9,20167.208333333332,43.38,7.83,9.196636199951172
2025-03-20 06:00:00,9.6,20167.25,43.38,7.83,9.190828323364258
2025-03-20 08:00:00,9.8,20167.333333333332,43.38,7.83,9.213598251342773
2025-03-20 09:00:00,9.5,20167.375,43.38,7.83,8.834339141845703
2025-03-20 11:00:00,10.0,20167.458333333332,43.38,7.83,10.144349098205566
2025-03-20 12:00:00,10.2,20167.5,43.38,7.83,10.206033706665039
2025-03-20 13:00:00,9.7,20167.541666666668,43.38,7.83,9.94162368774414
2025-03-20 15:00:00,10.7,20167.625,43.38,7.83,9.898224830627441
2025-03-20 17:00:00,10.5,20167.708333333332,43.38,7.83,9.503486633300781
2025-03-20 18:00:00,10.6,20167.75,43.38,7.83,9.401714324951172
2025-03-20 23:00:00,12.7,20167.958333333332,43.38,7.83,10.375487327575684
2025-03-21 03:00:00,13.8,20168.125,43.38,7.83,11.434293746948242
2025-03-21 06:00:00,13.9,20168.25,43.38,7.83,12.13698673248291
2025-03-21 08:00:00,14.4,20168.333333333332,43.38,7.83,12.74799919128418
2025-03-21 09:00:00,13.7,20168.375,43.38,7.83,12.279618263244629
2025-03-21 12:00:00,15.0,20168.5,43.38,7.83,14.114809036254883
2025-03-21 13:00:00,15.6,20168.541666666668,43.38,7.83,13.942670822143555
2025-03-21 19:00:00,13.1,20168.791666666668,43.38,7.83,11.104965209960938
2025-03-21 22:00:00,3.6,20168.916666666668,43.38,7.83,7.932689666748047
2025-03-21 23:00:00,4.1,20168.958333333332,43.38,7.83,8.613079071044922
2025-03-22 00:00:00,4.6,20169.0,43.38,7.83,9.428966522216797
2025-03-22 01:00:00,5.1,20169.041666666668,43.38,7.83,9.147211074829102
2025-03-22 03:00:00,9.1,20169.125,43.38,7.83,8.814325332641602
2025-03-22 07:00:00,8.1,20169.291666666668,43.38,7.83,8.142027854919434
2025-03-22 09:00:00,7.6,20169.375,43.38,7.83,8.334731101989746
2025-03-22 10:00:00,7.3,20169.416666666668,43.38,7.83,8.54800033569336
2025-03-22 11:00:00,7.3,20169.458333333332,43.38,7.83,8.341240882873535
2025-03-22 12:00:00,7.7,20169.5,43.38,7.83,8.67574691772461
2025-03-22 14:00:00,9.1,20169.583333333332,43.38,7.83,8.920638084411621
2025-03-22 16:00:00,8.4,20169.666666666668,43.38,7.83,9.149252891540527
2025-03-22 17:00:00,9.6,20169.708333333332,43.38,7.83,8.91129207611084
2025-03-22 18:00:00,9.9,20169.75,43.38,7.83,9.808599472045898
2025-03-22 20:00:00,10.9,20169.833333333332,43.38,7.83,9.31323528289795
2025-03-22 21:00:00,11.2,20169.875,43.38,7.83,6.655761241912842
2025-03-22 22:00:00,7.4,20169.916666666668,43.38,7.83,6.4174933433532715
2025-03-23 00:00:00,8.2,20170.0,43.38,7.83,5.036660671234131
2025-03-23 02:00:00,9.0,20170.083333333332,43.38,7.83,4.564323425292969
2025-03-23 03:00:00,11.7,20170.125,43.38,7.83,3.339702606201172
2025-03-23 05:00:00,7.2,20170.208333333332,43.38,7.83,3.2456610202789307
2025-03-23 06:00:00,6.4,20170.25,43.38,7.83,3.8517346382141113
2025-03-23 07:00:00,4.8,20170.291666666668,43.38,7.83,3.610504150390625
2025-03-23 08:00:00,4.2,20170.333333333332,43.38,7.83,2.6445703506469727
2025-03-23 09:00:00,1.9,20170.375,43.38,7.83,1.9103211164474487
2025-03-23 10:00:00,2.0,20170.416666666668,43.38,7.83,2.412662982940674
2025-03-23 14:00:00,1.8,20170.583333333332,43.38,7.83,3.426825761795044
2025-03-23 15:00:00,3.3,20170.625,43.38,7.83,3.1410768032073975
2025-03-23 16:00:00,3.4,20170.666666666668,43.38,7.83,1.811223030090332
2025-03-23 18:00:00,0.6,20170.75,43.38,7.83,1.805383563041687
2025-03-23 19:00:00,3.9,20170.791666666668,43.38,7.83,2.2807459831237793
2025-03-23 21:00:00,6.9,20170.875,43.38,7.83,3.9608170986175537
2025-03-23 23:00:00,6.2,20170.958333333332,43.38,7.83,6.08889102935791
2025-03-24 01:00:00,5.0,20171.041666666668,43.38,7.83,5.521702289581299
2025-03-24 05:00:00,2.3,20171.208333333332,43.38,7.83,3.172551393508911
2025-03-24 07:00:00,2.2,20171.291666666668,43.38,7.83,2.353698253631592
2025-03-24 08:00:00,2.1,20171.333333333332,43.38,7.83,1.6969984769821167
2025-03-24 10:00:00,2.1,20171.416666666668,43.38,7.83,0.8002709746360779
2025-03-24 12:00:00,2.3,20171.5,43.38,7.83,1.709760308265686
2025-03-24 13:00:00,2.4,20171.541666666668,43.38,7.83,2.230292558670044
2025-03-24 16:00:00,2.7,20171.666666666668,43.38,7.83,2.190972328186035
2025-03-24 17:00:00,2.0,20171.708333333332,43.38,7.83,1.9903483390808105
2025-03-24 18:00:00,2.2,20171.75,43.38,7.83,1.7718992233276367
2025-03-24 19:00:00,0.6,20171.791666666668,43.38,7.83,1.557960033416748
2025-03-24 23:00:00,2.6,20171.958333333332,43.38,7.83,2.2339394092559814
2025-03-25 00:00:00,0.7,20172.0,43.38,7.83,2.2125213146209717
2025-03-25 02:00:00,3.6,20172.083333333332,43.38,7.83,2.1576943397521973
2025-03-25 04:00:00,3.1,20172.166666666668,43.38,7.83,1.1886885166168213
2025-03-25 05:00:00,3.9,20172.208333333332,43.38,7.83,0.6489834785461426
2025-03-25 07:00:00,2.5,20172.291666666668,43.38,7.83,0.5323107242584229
2025-03-25 08:00:00,1.7,20172.333333333332,43.38,7.83,0.21740171313285828
2025-03-25 09:00:00,0.8,20172.375,43.38,7.83,0.14973755180835724
2025-03-25 10:00:00,0.5,20172.416666666668,43.38,7.83,1.2490687370300293
2025-03-25 11:00:00,0.8,20172.458333333332,43.38,7.83,2.263301134109497
2025-03-25 14:00:00,1.0,20172.583333333332,43.38,7.83,2.663144588470459
2025-03-25 15:00:00,0.7,20172.625,43.38,7.83,2.220930337905884
2025-03-25 18:00:00,3.0,20172.75,43.38,7.83,3.8621416091918945
2025-03-25 19:00:00,3.3,20172.791666666668,43.38,7.83,3.5836520195007324
2025-03-25 20:00:00,3.0,20172.833333333332,43.38,7.83,3.264188766479492
2025-03-25 22:00:00,2.8,20172.916666666668,43.38,7.83,4.107420444488525
2025-03-25 23:00:00,2.0,20172.958333333332,43.38,7.83,3.5577552318573
2025-03-26 02:00:00,2.5,20173.083333333332,43.38,7.83,1.8501086235046387
2025-03-26 03:00:00,1.9,20173.125,43.38,7.83,2.501983880996704
2025-03-26 04:00:00,0.8,20173.166666666668,43.38,7.83,3.1430981159210205
2025-03-26 05:00:00,0.9,20173.208333333332,43.38,7.83,2.982499837875366
2025-03-26 11:00:00,5.8,20173.458333333332,43.38,7.83,1.570460557937622
2025-03-26 12:00:00,4.1,20173.5,43.38,7.83,2.5312204360961914
2025-03-26 13:00:00,2.5,20173.541666666668,43.38,7.83,3.120321273803711
2025-03-26 14:00:00,1.8,20173.583333333332,43.38,7.83,4.238211154937744
2025-03-26 16:00:00,3.6,20173.666666666668,43.38,7.83,4.494443416595459
2025-03-26 18:00:00,5.5,20173.75,43.38,7.83,4.7484660148620605
2025-03-26 19:00:00,3.8,20173.791666666668,43.38,7.83,4.63262414932251
2025-03-26 22:00:00,4.9,20173.916666666668,43.38,7.83,3.9532060623168945
2025-03-26 23:00:00,3.5,20173.958333333332,43.38,7.83,4.626689910888672
2025-03-27 01:00:00,3.1,20174.041666666668,43.38,7.83,5.664944171905518
2025-03-27 02:00:00,2.4,20174.083333333332,43.38,7.83,5.350142478942871
2025-03-27 04:00:00,3.0,20174.166666666668,43.38,7.83,4.951568603515625
2025-03-27 05:00:00,4.0,20174.208333333332,43.38,7.83,5.250794887542725
2025-03-27 07:00:00,4.1,20174.291666666668,43.38,7.83,4.869627952575684
2025-03-27 08:00:00,2.7,20174.333333333332,43.38,7.83,3.7088751792907715
2025-03-27 10:00:00,1.3,20174.416666666668,43.38,7.83,1.362423062324524
2025-03-27 12:00:00,2.4,20174.5,43.38,7.83,2.044762372970581
2025-03-27 16:00:00,4.7,20174.666666666668,43.38,7.83,6.261115550994873
2025-03-27 17:00:00,5.4,20174.708333333332,43.38,7.83,6.461333274841309
2025-03-27 21:00:00,1.5,20174.875,43.38,7.83,1.8891977071762085
2025-03-27 22:00:00,2.3,20174.916666666668,43.38,7.83,1.7887364625930786
2025-03-27 23:00:00,2.0,20174.958333333332,43.38,7.83,2.0844478607177734
2025-03-28 00:00:00,3.8,20175.0,43.38,7.83,3.064948797225952
2025-03-28 01:00:00,3.7,20175.041666666668,43.38,7.83,3.644606590270996
2025-03-28 02:00:00,3.5,20175.083333333332,43.38,7.83,3.2823891639709473
2025-03-28 05:00:00,1.9,20175.208333333332,43.38,7.83,2.928823232650757
2025-03-28 06:00:00,0.6,20175.25,43.38,7.83,2.386547088623047
2025-03-28 08:00:00,1.6,20175.333333333332,43.38,7.83,1.2051866054534912
2025-03-28 09:00:00,2.1,20175.375,43.38,7.83,1.5347180366516113
2025-03-28 17:00:00,,20175.708333333332,43.38,7.83,1.8562941551208496
2025-03-28 20:00:00,0.6,20175.833333333332,43.38,7.83,2.5460643768310547
2025-03-28 21:00:00,3.0,20175.875,43.38,7.83,2.2155165672302246
2025-03-29 01:00:00,1.1,20176.041666666668,43.38,7.83,1.187943696975708
2025-03-29 03:00:00,0.6,20176.125,43.38,7.83,2.6437835693359375
2025-03-29 06:00:00,2.7,20176.25,43.38,7.83,0.8633283972740173
2025-03-29 09:00:00,7.5,20176.375,43.38,7.83,4.68326997756958
2025-03-29 11:00:00,13.7,20176.458333333332,43.38,7.83,4.918125152587891
2025-03-29 12:00:00,9.6,20176.5,43.38,7.83,3.5692696571350098
2025-03-29 13:00:00,11.4,20176.541666666668,43.38,7.83,4.271571636199951
2025-03-29 16:00:00,4.1,20176.666666666668,43.38,7.83,2.9244115352630615
2025-03-29 17:00:00,2.2,20176.708333333332,43.38,7.83,1.7647329568862915
2025-03-30 01:00:00,3.7,20177.041666666668,43.38,7.83,2.767049789428711
2025-03-30 06:00:00,5.4,20177.25,43.38,7.83,3.860405683517456
2025-03-30 09:00:00,3.0,20177.375,43.38,7.83,1.839888334274292
2025-03-30 10:00:00,3.9,20177.416666666668,43.38,7.83,1.9736074209213257
2025-03-30 11:00:00,2.9,20177.458333333332,43.38,7.83,2.7107179164886475
2025-03-30 13:00:00,2.8,20177.541666666668,43.38,7.83,4.03158712387085
2025-03-30 16:00:00,3.9,20177.666666666668,43.38,7.83,5.078911304473877
2025-03-30 17:00:00,5.3,20177.708333333332,43.38,7.83,5.3252387046813965
2025-03-30 20:00:00,5.5,20177.833333333332,43.38,7.83,4.3010640144348145
2025-03-30 23:00:00,3.8,20177.958333333332,43.38,7.83,3.1295197010040283
2025-03-31 00:00:00,4.6,20178.0,43.38,7.83,3.685879707336426
2025-03-31 01:00:00,3.8,20178.041666666668,43.38,7.83,3.567009449005127
2025-03-31 02:00:00,2.4,20178.083333333332,43.38,7.83,2.481449604034424
2025-03-31 04:00:00,2.3,20178.166666666668,43.38,7.83,2.3959035873413086
2025-03-31 06:00:00,4.0,20178.25,43.38,7.83,5.735779285430908
2025-03-31 12:00:00,7.4,20178.5,43.38,7.83,8.377059936523438
2025-03-31 13:00:00,6.4,20178.541666666668,43.38,7.83,6.926399230957031
2025-03-31 14:00:00,5.3,20178.583333333332,43.38,7.83,5.6402997970581055
2025-03-31 15:00:00,4.6,20178.625,43.38,7.83,4.025738716125488
2025-03-31 17:00:00,2.8,20178.708333333332,43.38,7.83,2.4496102333068848
2025-03-31 18:00:00,3.0,20178.75,43.38,7.83,1.8579187393188477
2025-03-31 20:00:00,2.5,20178.833333333332,43.38,7.83,0.36386415362358093
2025-03-31 21:00:00,2.2,20178.875,43.38,7.83,1.6968001127243042
2025-03-31 22:00:00,2.2,20178.916666666668,43.38,7.83,0.8322370648384094
2025-03-31 23:00:00,1.5,20178.958333333332,43.38,7.83,1.2449901103973389
2025-04-01 00:00:00,2.4,20179.0,43.38,7.83,3.1938037872314453
2025-04-01 02:00:00,4.2,20179.083333333332,43.38,7.83,5.940476417541504
2025-04-01 04:00:00,5.1,20179.166666666668,43.38,7.83,5.892786026000977
2025-04-01 06:00:00,6.8,20179.25,43.38,7.83,5.354284286499023
2025-04-01 13:00:00,6.4,20179.541666666668,43.38,7.83,7.009405612945557
2025-04-01 16:00:00,9.3,20179.666666666668,43.38,7.83,9.158461570739746
2025-04-01 17:00:00,7.2,20179.708333333332,43.38,7.83,9.775496482849121
2025-04-01 21:00:00,9.3,20179.875,43.38,7.83,10.400012969970703
2025-04-01 22:00:00,9.1,20179.916666666668,43.38,7.83,7.676119327545166
2025-04-01 23:00:00,10.1,20179.958333333332,43.38,7.83,8.105666160583496
2025-04-02 00:00:00,10.3,20180.0,43.38,7.83,9.062297821044922
2025-04-02 01:00:00,11.2,20180.041666666668,43.38,7.83,10.5194673538208
2025-04-02 02:00:00,11.5,20180.083333333332,43.38,7.83,11.09746265411377
2025-04-02 07:00:00,11.2,20180.291666666668,43.38,7.83,10.757706642150879
2025-04-02 09:00:00,10.8,20180.375,43.38,7.83,
2025-04-02 10:00:00,10.3,20180.416666666668,43.38,7.83,
2025-04-02 18:00:00,7.1,20180.75,43.38,7.83,
2025-04-02 19:00:00,7.0,20180.791666666668,43.38,7.83,
2025-04-02 21:00:00,7.7,20180.875,43.38,7.83,
2025-04-02 23:00:00,7.4,20180.958333333332,43.38,7.83,
2025-04-03 02:00:00,7.9,20181.083333333332,43.38,7.83,
2025-04-03 04:00:00,8.1,20181.166666666668,43.38,7.83,
2025-04-03 05:00:00,8.0,20181.208333333332,43.38,7.83,
2025-04-03 06:00:00,8.5,20181.25,43.38,7.83,
2025-04-03 08:00:00,9.0,20181.333333333332,43.38,7.83,
2025-04-03 09:00:00,8.2,20181.375,43.38,7.83,
2025-04-03 10:00:00,7.6,20181.416666666668,43.38,7.83,
2025-04-03 13:00:00,4.9,20181.541666666668,43.38,7.83,
2025-04-03 14:00:00,4.0,20181.583333333332,43.38,7.83,
2025-04-03 15:00:00,2.5,20181.625,43.38,7.83,
2025-04-03 16:00:00,1.6,20181.666666666668,43.38,7.83,
2025-04-03 17:00:00,2.0,20181.708333333332,43.38,7.83,
2025-04-03 18:00:00,1.8,20181.75,43.38,7.83,
2025-04-03 20:00:00,1.2,20181.833333333332,43.38,7.83,
2025-04-03 22:00:00,0.8,20181.916666666668,43.38,7.83,
