datetime,U_DYFAMED,datenum,lat,lon
2025-03-15 12:00:00,3.3,20162.5,43.38,7.83
2025-03-15 17:00:00,8.3,20162.708333333332,43.38,7.83
2025-03-15 19:00:00,9.9,20162.791666666668,43.38,7.83
2025-03-15 22:00:00,14.0,20162.916666666668,43.38,7.83
2025-03-16 00:00:00,13.5,20163.0,43.38,7.83
2025-03-16 01:00:00,13.4,20163.041666666668,43.38,7.83
2025-03-16 04:00:00,13.1,20163.166666666668,43.38,7.83
2025-03-16 06:00:00,13.3,20163.25,43.38,7.83
2025-03-16 07:00:00,13.4,20163.291666666668,43.38,7.83
2025-03-16 10:00:00,13.0,20163.416666666668,43.38,7.83
2025-03-16 12:00:00,13.7,20163.5,43.38,7.83
2025-03-16 14:00:00,13.3,20163.583333333332,43.38,7.83
2025-03-16 15:00:00,14.4,20163.625,43.38,7.83
2025-03-16 16:00:00,13.8,20163.666666666668,43.38,7.83
2025-03-16 17:00:00,13.3,20163.708333333332,43.38,7.83
2025-03-16 18:00:00,12.3,20163.75,43.38,7.83
2025-03-16 21:00:00,10.9,20163.875,43.38,7.83
2025-03-16 23:00:00,8.5,20163.958333333332,43.38,7.83
2025-03-17 03:00:00,6.5,20164.125,43.38,7.83
2025-03-17 06:00:00,4.4,20164.25,43.38,7.83
2025-03-17 07:00:00,2.2,20164.291666666668,43.38,7.83
2025-03-17 10:00:00,2.7,20164.416666666668,43.38,7.83
2025-03-17 11:00:00,1.6,20164.458333333332,43.38,7.83
2025-03-17 13:00:00,3.8,20164.541666666668,43.38,7.83
2025-03-17 14:00:00,2.7,20164.583333333332,43.38,7.83
2025-03-17 15:00:00,3.1,20164.625,43.38,7.83
2025-03-17 16:00:00,2.1,20164.666666666668,43.38,7.83
2025-03-17 17:00:00,0.5,20164.708333333332,43.38,7.83
2025-03-17 22:00:00,2.7,20164.916666666668,43.38,7.83
2025-03-17 23:00:00,3.9,20164.958333333332,43.38,7.83
2025-03-18 03:00:00,5.7,20165.125,43.38,7.83
2025-03-18 04:00:00,7.3,20165.166666666668,43.38,7.83
2025-03-18 06:00:00,9.2,20165.25,43.38,7.83
2025-03-18 07:00:00,11.2,20165.291666666668,43.38,7.83
2025-03-18 11:00:00,11.0,20165.458333333332,43.38,7.83
2025-03-18 13:00:00,10.4,20165.541666666668,43.38,7.83
2025-03-18 14:00:00,9.8,20165.583333333332,43.38,7.83
2025-03-18 17:00:00,11.8,20165.708333333332,43.38,7.83
2025-03-18 18:00:00,11.5,20165.75,43.38,7.83
2025-03-18 19:00:00,11.8,20165.791666666668,43.38,7.83
2025-03-18 21:00:00,13.0,20165.875,43.38,7.83
2025-03-18 22:00:00,11.9,20165.916666666668,43.38,7.83
2025-03-19 02:00:00,14.0,20166.083333333332,43.38,7.83
2025-03-19 05:00:00,11.8,20166.208333333332,43.38,7.83
2025-03-19 07:00:00,10.9,20166.291666666668,43.38,7.83
2025-03-19 10:00:00,9.5,20166.416666666668,43.38,7.83
2025-03-19 11:00:00,10.2,20166.458333333332,43.38,7.83
2025-03-19 12:00:00,8.9,20166.5,43.38,7.83
2025-03-19 15:00:00,9.8,20166.625,43.38,7.83
2025-03-19 16:00:00,9.7,20166.666666666668,43.38,7.83
2025-03-19 17:00:00,9.2,20166.708333333332,43.38,7.83
2025-03-19 18:00:00,8.9,20166.75,43.38,7.83
2025-03-19 19:00:00,7.9,20166.791666666668,43.38,7.83
2025-03-19 20:00:00,7.4,20166.833333333332,43.38,7.83
2025-03-19 21:00:00,7.5,20166.875,43.38,7.83
2025-03-19 22:00:00,7.3,20166.916666666668,43.38,7.83
2025-03-19 23:00:00,8.0,20166.958333333332,43.38,7.83
2025-03-20 02:00:00,9.2,20167.083333333332,43.38,7.83
2025-03-20 03:00:00,9.5,20167.125,43.38,7.83
2025-03-20 05:00:00,9.9,20167.208333333332,43.38,7.83
2025-03-20 06:00:00,9.6,20167.25,43.38,7.83
2025-03-20 08:00:00,9.8,20167.333333333332,43.38,7.83
2025-03-20 09:00:00,9.5,20167.375,43.38,7.83
2025-03-20 11:00:00,10.0,20167.458333333332,43.38,7.83
2025-03-20 12:00:00,10.2,20167.5,43.38,7.83
2025-03-20 13:00:00,9.7,20167.541666666668,43.38,7.83
2025-03-20 15:00:00,10.7,20167.625,43.38,7.83
2025-03-20 17:00:00,10.5,20167.708333333332,43.38,7.83
2025-03-20 18:00:00,10.6,20167.75,43.38,7.83
2025-03-20 23:00:00,12.7,20167.958333333332,43.38,7.83
2025-03-21 03:00:00,13.8,20168.125,43.38,7.83
2025-03-21 06:00:00,13.9,20168.25,43.38,7.83
2025-03-21 08:00:00,14.4,20168.333333333332,43.38,7.83
2025-03-21 09:00:00,13.7,20168.375,43.38,7.83
2025-03-21 12:00:00,15.0,20168.5,43.38,7.83
2025-03-21 13:00:00,15.6,20168.541666666668,43.38,7.83
2025-03-21 19:00:00,13.1,20168.791666666668,43.38,7.83
2025-03-21 22:00:00,3.6,20168.916666666668,43.38,7.83
2025-03-21 23:00:00,4.1,20168.958333333332,43.38,7.83
2025-03-22 00:00:00,4.6,20169.0,43.38,7.83
2025-03-22 01:00:00,5.1,20169.041666666668,43.38,7.83
2025-03-22 03:00:00,9.1,20169.125,43.38,7.83
2025-03-22 07:00:00,8.1,20169.291666666668,43.38,7.83
2025-03-22 09:00:00,7.6,20169.375,43.38,7.83
2025-03-22 10:00:00,7.3,20169.416666666668,43.38,7.83
2025-03-22 11:00:00,7.3,20169.458333333332,43.38,7.83
2025-03-22 12:00:00,7.7,20169.5,43.38,7.83
2025-03-22 14:00:00,9.1,20169.583333333332,43.38,7.83
2025-03-22 16:00:00,8.4,20169.666666666668,43.38,7.83
2025-03-22 17:00:00,9.6,20169.708333333332,43.38,7.83
2025-03-22 18:00:00,9.9,20169.75,43.38,7.83
2025-03-22 20:00:00,10.9,20169.833333333332,43.38,7.83
2025-03-22 21:00:00,11.2,20169.875,43.38,7.83
2025-03-22 22:00:00,7.4,20169.916666666668,43.38,7.83
2025-03-23 00:00:00,8.2,20170.0,43.38,7.83
2025-03-23 02:00:00,9.0,20170.083333333332,43.38,7.83
2025-03-23 03:00:00,11.7,20170.125,43.38,7.83
2025-03-23 05:00:00,7.2,20170.208333333332,43.38,7.83
2025-03-23 06:00:00,6.4,20170.25,43.38,7.83
2025-03-23 07:00:00,4.8,20170.291666666668,43.38,7.83
2025-03-23 08:00:00,4.2,20170.333333333332,43.38,7.83
2025-03-23 09:00:00,1.9,20170.375,43.38,7.83
2025-03-23 10:00:00,2.0,20170.416666666668,43.38,7.83
2025-03-23 14:00:00,1.8,20170.583333333332,43.38,7.83
2025-03-23 15:00:00,3.3,20170.625,43.38,7.83
2025-03-23 16:00:00,3.4,20170.666666666668,43.38,7.83
2025-03-23 18:00:00,0.6,20170.75,43.38,7.83
2025-03-23 19:00:00,3.9,20170.791666666668,43.38,7.83
2025-03-23 21:00:00,6.9,20170.875,43.38,7.83
2025-03-23 23:00:00,6.2,20170.958333333332,43.38,7.83
2025-03-24 01:00:00,5.0,20171.041666666668,43.38,7.83
2025-03-24 05:00:00,2.3,20171.208333333332,43.38,7.83
2025-03-24 07:00:00,2.2,20171.291666666668,43.38,7.83
2025-03-24 08:00:00,2.1,20171.333333333332,43.38,7.83
2025-03-24 10:00:00,2.1,20171.416666666668,43.38,7.83
2025-03-24 12:00:00,2.3,20171.5,43.38,7.83
2025-03-24 13:00:00,2.4,20171.541666666668,43.38,7.83
2025-03-24 16:00:00,2.7,20171.666666666668,43.38,7.83
2025-03-24 17:00:00,2.0,20171.708333333332,43.38,7.83
2025-03-24 18:00:00,2.2,20171.75,43.38,7.83
2025-03-24 19:00:00,0.6,20171.791666666668,43.38,7.83
2025-03-24 23:00:00,2.6,20171.958333333332,43.38,7.83
2025-03-25 00:00:00,0.7,20172.0,43.38,7.83
2025-03-25 02:00:00,3.6,20172.083333333332,43.38,7.83
2025-03-25 04:00:00,3.1,20172.166666666668,43.38,7.83
2025-03-25 05:00:00,3.9,20172.208333333332,43.38,7.83
2025-03-25 07:00:00,2.5,20172.291666666668,43.38,7.83
2025-03-25 08:00:00,1.7,20172.333333333332,43.38,7.83
2025-03-25 09:00:00,0.8,20172.375,43.38,7.83
2025-03-25 10:00:00,0.5,20172.416666666668,43.38,7.83
2025-03-25 11:00:00,0.8,20172.458333333332,43.38,7.83
2025-03-25 14:00:00,1.0,20172.583333333332,43.38,7.83
2025-03-25 15:00:00,0.7,20172.625,43.38,7.83
2025-03-25 18:00:00,3.0,20172.75,43.38,7.83
2025-03-25 19:00:00,3.3,20172.791666666668,43.38,7.83
2025-03-25 20:00:00,3.0,20172.833333333332,43.38,7.83
2025-03-25 22:00:00,2.8,20172.916666666668,43.38,7.83
2025-03-25 23:00:00,2.0,20172.958333333332,43.38,7.83
2025-03-26 02:00:00,2.5,20173.083333333332,43.38,7.83
2025-03-26 03:00:00,1.9,20173.125,43.38,7.83
2025-03-26 04:00:00,0.8,20173.166666666668,43.38,7.83
2025-03-26 05:00:00,0.9,20173.208333333332,43.38,7.83
2025-03-26 11:00:00,5.8,20173.458333333332,43.38,7.83
2025-03-26 12:00:00,4.1,20173.5,43.38,7.83
2025-03-26 13:00:00,2.5,20173.541666666668,43.38,7.83
2025-03-26 14:00:00,1.8,20173.583333333332,43.38,7.83
2025-03-26 16:00:00,3.6,20173.666666666668,43.38,7.83
2025-03-26 18:00:00,5.5,20173.75,43.38,7.83
2025-03-26 19:00:00,3.8,20173.791666666668,43.38,7.83
2025-03-26 22:00:00,4.9,20173.916666666668,43.38,7.83
2025-03-26 23:00:00,3.5,20173.958333333332,43.38,7.83
2025-03-27 01:00:00,3.1,20174.041666666668,43.38,7.83
2025-03-27 02:00:00,2.4,20174.083333333332,43.38,7.83
2025-03-27 04:00:00,3.0,20174.166666666668,43.38,7.83
2025-03-27 05:00:00,4.0,20174.208333333332,43.38,7.83
2025-03-27 07:00:00,4.1,20174.291666666668,43.38,7.83
2025-03-27 08:00:00,2.7,20174.333333333332,43.38,7.83
2025-03-27 10:00:00,1.3,20174.416666666668,43.38,7.83
2025-03-27 12:00:00,2.4,20174.5,43.38,7.83
2025-03-27 16:00:00,4.7,20174.666666666668,43.38,7.83
2025-03-27 17:00:00,5.4,20174.708333333332,43.38,7.83
2025-03-27 21:00:00,1.5,20174.875,43.38,7.83
2025-03-27 22:00:00,2.3,20174.916666666668,43.38,7.83
2025-03-27 23:00:00,2.0,20174.958333333332,43.38,7.83
2025-03-28 00:00:00,3.8,20175.0,43.38,7.83
2025-03-28 01:00:00,3.7,20175.041666666668,43.38,7.83
2025-03-28 02:00:00,3.5,20175.083333333332,43.38,7.83
2025-03-28 05:00:00,1.9,20175.208333333332,43.38,7.83
2025-03-28 06:00:00,0.6,20175.25,43.38,7.83
2025-03-28 08:00:00,1.6,20175.333333333332,43.38,7.83
2025-03-28 09:00:00,2.1,20175.375,43.38,7.83
2025-03-28 17:00:00,,20175.708333333332,43.38,7.83
2025-03-28 20:00:00,0.6,20175.833333333332,43.38,7.83
2025-03-28 21:00:00,3.0,20175.875,43.38,7.83
2025-03-29 01:00:00,1.1,20176.041666666668,43.38,7.83
2025-03-29 03:00:00,0.6,20176.125,43.38,7.83
2025-03-29 06:00:00,2.7,20176.25,43.38,7.83
2025-03-29 09:00:00,7.5,20176.375,43.38,7.83
2025-03-29 11:00:00,13.7,20176.458333333332,43.38,7.83
2025-03-29 12:00:00,9.6,20176.5,43.38,7.83
2025-03-29 13:00:00,11.4,20176.541666666668,43.38,7.83
2025-03-29 16:00:00,4.1,20176.666666666668,43.38,7.83
2025-03-29 17:00:00,2.2,20176.708333333332,43.38,7.83
2025-03-30 01:00:00,3.7,20177.041666666668,43.38,7.83
2025-03-30 06:00:00,5.4,20177.25,43.38,7.83
2025-03-30 09:00:00,3.0,20177.375,43.38,7.83
2025-03-30 10:00:00,3.9,20177.416666666668,43.38,7.83
2025-03-30 11:00:00,2.9,20177.458333333332,43.38,7.83
2025-03-30 13:00:00,2.8,20177.541666666668,43.38,7.83
2025-03-30 16:00:00,3.9,20177.666666666668,43.38,7.83
2025-03-30 17:00:00,5.3,20177.708333333332,43.38,7.83
2025-03-30 20:00:00,5.5,20177.833333333332,43.38,7.83
2025-03-30 23:00:00,3.8,20177.958333333332,43.38,7.83
2025-03-31 00:00:00,4.6,20178.0,43.38,7.83
2025-03-31 01:00:00,3.8,20178.041666666668,43.38,7.83
2025-03-31 02:00:00,2.4,20178.083333333332,43.38,7.83
2025-03-31 04:00:00,2.3,20178.166666666668,43.38,7.83
2025-03-31 06:00:00,4.0,20178.25,43.38,7.83
2025-03-31 12:00:00,7.4,20178.5,43.38,7.83
2025-03-31 13:00:00,6.4,20178.541666666668,43.38,7.83
2025-03-31 14:00:00,5.3,20178.583333333332,43.38,7.83
2025-03-31 15:00:00,4.6,20178.625,43.38,7.83
2025-03-31 17:00:00,2.8,20178.708333333332,43.38,7.83
2025-03-31 18:00:00,3.0,20178.75,43.38,7.83
2025-03-31 20:00:00,2.5,20178.833333333332,43.38,7.83
2025-03-31 21:00:00,2.2,20178.875,43.38,7.83
2025-03-31 22:00:00,2.2,20178.916666666668,43.38,7.83
2025-03-31 23:00:00,1.5,20178.958333333332,43.38,7.83
2025-04-01 00:00:00,2.4,20179.0,43.38,7.83
2025-04-01 02:00:00,4.2,20179.083333333332,43.38,7.83
2025-04-01 04:00:00,5.1,20179.166666666668,43.38,7.83
2025-04-01 06:00:00,6.8,20179.25,43.38,7.83
2025-04-01 13:00:00,6.4,20179.541666666668,43.38,7.83
2025-04-01 16:00:00,9.3,20179.666666666668,43.38,7.83
2025-04-01 17:00:00,7.2,20179.708333333332,43.38,7.83
2025-04-01 21:00:00,9.3,20179.875,43.38,7.83
2025-04-01 22:00:00,9.1,20179.916666666668,43.38,7.83
2025-04-01 23:00:00,10.1,20179.958333333332,43.38,7.83
2025-04-02 00:00:00,10.3,20180.0,43.38,7.83
2025-04-02 01:00:00,11.2,20180.041666666668,43.38,7.83
2025-04-02 02:00:00,11.5,20180.083333333332,43.38,7.83
2025-04-02 07:00:00,11.2,20180.291666666668,43.38,7.83
2025-04-02 09:00:00,10.8,20180.375,43.38,7.83
2025-04-02 10:00:00,10.3,20180.416666666668,43.38,7.83
2025-04-02 18:00:00,7.1,20180.75,43.38,7.83
2025-04-02 19:00:00,7.0,20180.791666666668,43.38,7.83
2025-04-02 21:00:00,7.7,20180.875,43.38,7.83
2025-04-02 23:00:00,7.4,20180.958333333332,43.38,7.83
2025-04-03 02:00:00,7.9,20181.083333333332,43.38,7.83
2025-04-03 04:00:00,8.1,20181.166666666668,43.38,7.83
2025-04-03 05:00:00,8.0,20181.208333333332,43.38,7.83
2025-04-03 06:00:00,8.5,20181.25,43.38,7.83
2025-04-03 08:00:00,9.0,20181.333333333332,43.38,7.83
2025-04-03 09:00:00,8.2,20181.375,43.38,7.83
2025-04-03 10:00:00,7.6,20181.416666666668,43.38,7.83
2025-04-03 13:00:00,4.9,20181.541666666668,43.38,7.83
2025-04-03 14:00:00,4.0,20181.583333333332,43.38,7.83
2025-04-03 15:00:00,2.5,20181.625,43.38,7.83
2025-04-03 16:00:00,1.6,20181.666666666668,43.38,7.83
2025-04-03 17:00:00,2.0,20181.708333333332,43.38,7.83
2025-04-03 18:00:00,1.8,20181.75,43.38,7.83
2025-04-03 20:00:00,1.2,20181.833333333332,43.38,7.83
2025-04-03 22:00:00,0.8,20181.916666666668,43.38,7.83
2025-04-03 23:00:00,1.4,20181.958333333332,43.38,7.83
2025-04-04 02:00:00,1.2,20182.083333333332,43.38,7.83
2025-04-04 03:00:00,1.8,20182.125,43.38,7.83
2025-04-04 04:00:00,2.7,20182.166666666668,43.38,7.83
2025-04-04 12:00:00,6.8,20182.5,43.38,7.83
2025-04-04 15:00:00,5.6,20182.625,43.38,7.83
2025-04-04 16:00:00,7.5,20182.666666666668,43.38,7.83
2025-04-04 18:00:00,4.7,20182.75,43.38,7.83
2025-04-04 20:00:00,4.3,20182.833333333332,43.38,7.83
2025-04-04 21:00:00,3.7,20182.875,43.38,7.83
2025-04-04 22:00:00,5.1,20182.916666666668,43.38,7.83
2025-04-04 23:00:00,5.5,20182.958333333332,43.38,7.83
2025-04-05 02:00:00,6.0,20183.083333333332,43.38,7.83
2025-04-05 03:00:00,5.1,20183.125,43.38,7.83
2025-04-05 04:00:00,5.0,20183.166666666668,43.38,7.83
2025-04-05 05:00:00,4.3,20183.208333333332,43.38,7.83
2025-04-05 06:00:00,2.9,20183.25,43.38,7.83
2025-04-05 08:00:00,2.8,20183.333333333332,43.38,7.83
2025-04-05 09:00:00,2.8,20183.375,43.38,7.83
2025-04-05 11:00:00,1.9,20183.458333333332,43.38,7.83
2025-04-05 13:00:00,2.1,20183.541666666668,43.38,7.83
2025-04-05 14:00:00,3.0,20183.583333333332,43.38,7.83
2025-04-05 15:00:00,3.5,20183.625,43.38,7.83
2025-04-05 16:00:00,3.9,20183.666666666668,43.38,7.83
2025-04-05 17:00:00,3.7,20183.708333333332,43.38,7.83
2025-04-05 20:00:00,5.6,20183.833333333332,43.38,7.83
2025-04-05 23:00:00,6.6,20183.958333333332,43.38,7.83
2025-04-06 01:00:00,6.2,20184.041666666668,43.38,7.83
2025-04-06 03:00:00,6.2,20184.125,43.38,7.83
2025-04-06 05:00:00,5.8,20184.208333333332,43.38,7.83
2025-04-06 07:00:00,5.2,20184.291666666668,43.38,7.83
2025-04-06 11:00:00,3.2,20184.458333333332,43.38,7.83
2025-04-06 13:00:00,1.5,20184.541666666668,43.38,7.83
2025-04-06 15:00:00,0.8,20184.625,43.38,7.83
2025-04-06 19:00:00,1.0,20184.791666666668,43.38,7.83
2025-04-06 22:00:00,3.7,20184.916666666668,43.38,7.83
