Depth_m,SoundSpeed_mps,Temperature_degC,Salinity_PSU
564,1516.76104486365,13.8165777367699,38.6599158371521
565,1516.77269916589,13.8151022366631,38.65957813
566,1516.78431161687,13.8136151973492,38.6592369297982
567,1516.7958659033,13.8121147248524,38.6588841068698
568,1516.80732045083,13.8105903458018,38.65851354
569,1516.81862588886,13.8090270956596,38.6581245004196
570,1516.82979756759,13.8074281548094,38.65772104
571,1516.84085267687,13.8057972142663,38.6573073580139
572,1516.85180699802,13.8041375740172,38.6568875381828
573,1516.8624992122,13.8024035194425,38.6564509762467
574,1516.87285422437,13.8005724622951,38.6559961479978
575,1516.88292844279,13.7986588105144,38.6555308833437
576,1516.89269461771,13.7966554113778,38.6550519577779
577,1516.90235925373,13.7946209292434,38.6545725918362
578,1516.91223244611,13.7926431898502,38.6541132648618
579,1516.92259946365,13.7908031486979,38.6536923465727
580,1516.93368220165,13.789164165885,38.65332307
581,1516.94570402727,13.7877897474451,38.6530194395385
582,1516.95838509492,13.7866027812992,38.6527573808447
583,1516.97159450232,13.7855681215864,38.6525232291972
584,1516.98531133504,13.7846797880217,38.6523157142195
585,1516.99930059112,13.7838694614606,38.6521239
586,1517.01350096483,13.7831194267822,38.651944648435
587,1517.02787050109,13.7824179893277,38.6517747021276
588,1517.04240028897,13.7817626019805,38.6516135261561
589,1517.05708053395,13.7811503680443,38.6514607857258
590,1517.07147971426,13.7804571814209,38.651293015978
591,1517.08540782299,13.7796297448021,38.6510964170423
592,1517.09877608645,13.7786430382879,38.6508648737195
593,1517.1115783994,13.7774956077576,38.6505973148845
594,1517.12403193892,13.7762500009341,38.6503053440283
595,1517.13638806415,13.7749779693294,38.6500040181389
596,1517.14890342799,13.7737526446515,38.6497090194623
597,1517.16185012693,13.7726514307811,38.6494372752938
598,1517.17543520874,13.7717335828343,38.6492007159822
599,1517.18919571147,13.7708636658259,38.6489801614679
600,1517.20300230531,13.77000448,38.6487686154519
601,1517.21676425093,13.769131276465,38.6485576788719
602,1517.23029251668,13.7681912724993,38.6483330388895
603,1517.24364685162,13.7672021117051,38.6480967496814
604,1517.25692907816,13.7661931471658,38.6478541440555
605,1517.27024103139,13.7651937319649,38.6476105548201
606,1517.28368455921,13.7642332191857,38.6473713147833
607,1517.29730652989,13.7633249953819,38.6471391818547
608,1517.31085616814,13.7623958128268,38.6469035378282
609,1517.32427278761,13.7614276497722,38.64666259
610,1517.33729249545,13.7603452002912,38.646400609082
611,1517.34962608804,13.7590673036009,38.6460968439431
612,1517.36140866067,13.7576329899073,38.6457581663028
613,1517.37280922446,13.7560904365556,38.6453948311787
614,1517.38399681678,13.754487820891,38.6450170935885
615,1517.39514070599,13.7528733866867,38.6446351970841
616,1517.40637678012,13.7512861802519,38.6442565261808
617,1517.41778651438,13.7497499737896,38.6438845569006
618,1517.42947649237,13.7482951340109,38.6435257223837
619,1517.4414394478,13.7469195008414,38.6431797863498
620,1517.45345882191,13.7455603089165,38.6428363864224
621,1517.46552403044,13.7442138527614,38.6424966649707
622,1517.47765753378,13.7428858879095,38.6421636423613
623,1517.48988179543,13.7415821698942,38.6418403389609
624,1517.50221221273,13.7403064010011,38.64152945
625,1517.51459942335,13.739043969076,38.64122941
626,1517.52702745055,13.7377914207232,38.640936404312
627,1517.53950805676,13.7365529603784,38.640648927173
628,1517.5520010993,13.7353178361559,38.6403627804833
629,1517.56449060143,13.7340821838568,38.6400752187879
630,1517.57699283031,13.7328510386813,38.639786182798
631,1517.58951444513,13.7316264753217,38.6394956116552
632,1517.60207441589,13.7304138984253,38.6392046438375
633,1517.61467718663,13.7292144978879,38.6389137403305
634,1517.62724733089,13.7280064484213,38.6386192374267
635,1517.63976528788,13.7267859163737,38.6383154541184
636,1517.65223797286,13.7255554675047,38.6380012651258
637,1517.66469221857,13.7243221283013,38.6376798860008
638,1517.67705357186,13.723064356167,38.6373477114684
639,1517.68926450254,13.721764525911,38.6370045035143
640,1517.70134997863,13.7204288433557,38.6366541247413
641,1517.71333555479,13.719063685463,38.63630046
642,1517.72523668017,13.7176727190589,38.6359463487198
643,1517.73705382069,13.7162558715952,38.63559236
644,1517.74877626243,13.714809810535,38.6352385890906
645,1517.76042200267,13.7133391105282,38.634887554954
646,1517.77196383796,13.7118372827346,38.6345343707759
647,1517.7833744989,13.7102978191591,38.6341741501802
648,1517.79469508211,13.7087321066681,38.6338101916776
649,1517.80597424172,13.7071539092959,38.6334456572858
650,1517.81726909434,13.7055795020733,38.6330839464164
651,1517.82862314798,13.7040215211681,38.6327270222202
652,1517.83982210845,13.7024218590488,38.6323544929994
653,1517.85072490075,13.7007408377416,38.6319566558171
654,1517.86138652782,13.6989926235657,38.6315407133463
655,1517.87189621767,13.6972021725406,38.6311131967964
656,1517.88208835399,13.6953224592953,38.6306638895622
657,1517.89202845927,13.6933716660331,38.6301979743371
658,1517.90185101793,13.6913874940783,38.6297250402908
659,1517.91179809041,13.6894384229998,38.6292606822767
660,1517.92211768873,13.68759462008,38.6288208251502
661,1517.93266184563,13.6858136174872,38.6283974876142
662,1517.94307202869,13.6839938275821,38.627968020784
663,1517.95345945238,13.6821675426107,38.6275374281341
664,1517.96397392639,13.6803780324787,38.627113017312
665,1517.97459294649,13.6786195285522,38.6266917774419
666,1517.98535850402,13.67690451,38.6262748289742
667,1517.99628541184,13.6752369394176,38.6258636943736
668,1518.0074106573,13.6736272441046,38.6254608164066
669,1518.01882510567,13.6721013533588,38.6250714047068
670,1518.03045031712,13.6706376081967,38.6246890320951
671,1518.04198630201,13.6691509801751,38.6242949247575
672,1518.05352318284,13.6676659671293,38.6238974382642
673,1518.06508381654,13.6661884839578,38.6234994628434
674,1518.07663281793,13.6647077112001,38.6231008391917
675,1518.08812353032,13.6632091119522,38.6227020677603
676,1518.09960856568,13.66170713,38.6223076511297
677,1518.11118656247,13.6602292707745,38.6219249105648
678,1518.1229191394,13.6587926339472,38.6215586229013
679,1518.13479021905,13.6573928452561,38.6212072982733
680,1518.14664807602,13.6559887186616,38.6208567621518
681,1518.15845477392,13.6545699993552,38.6205033644351
682,1518.17020539187,13.653135470769,38.6201463415314
683,1518.18192363561,13.6516918232301,38.6197872458371
684,1518.19359859805,13.6502368864073,38.6194230103429
685,1518.20527058876,13.6487823787691,38.6190553776581
686,1518.21700961444,13.6473477050892,38.6186898252912
687,1518.22881327431,13.6459325393213,38.618325276469
688,1518.24077172201,13.6445618794287,38.6179687498483
689,1518.25293955688,13.6432507964157,38.6176246611363
690,1518.26535784756,13.6420105478967,38.6172965264973
691,1518.27797044238,13.640824680685,38.6169822485436
692,1518.29074217465,13.6396826378465,38.6166811687787
693,1518.30373315658,13.638600524256,38.616399414064
694,1518.3169197103,13.6375721920618,38.6161340410378
695,1518.33029348216,13.6365954996541,38.6158839318421
696,1518.34385968351,13.6356717153337,38.6156499376322
697,1518.35748243817,13.6347635856053,38.6154203902234
698,1518.37115184938,13.6338683101358,38.6151946630634
699,1518.3849006249,13.632994905466,38.6149754299803
700,1518.39872594233,13.632142733226,38.6147620918358
701,1518.41228786146,13.6312165785377,38.6145307453478
702,1518.42548992433,13.6301894777561,38.6142744905238
703,1518.4384294007,13.6290887434368,38.6140000105361
704,1518.45122132278,13.6279472272889,38.6137137607667
705,1518.46392687897,13.6267827277606,38.6134183321109
706,1518.47659850182,13.6256100415258,38.6131171226257
707,1518.48930380084,13.6244479469371,38.6128152892234
708,1518.50210794376,13.6233148746655,38.612516935931
709,1518.51507996704,13.6222306752464,38.612225556549
710,1518.52829431423,13.6212168843661,38.6119445729909
711,1518.54164346302,13.6202427416026,38.6116681111984
712,1518.55495314124,13.6192586729396,38.61138594
713,1518.56815402741,13.6182448235644,38.6110943500906
714,1518.58119172374,13.6171853837482,38.61079103433
715,1518.59406812423,13.6160799135179,38.6104786616808
716,1518.60682865232,13.6149401407425,38.6101630084937
717,1518.6195141517,13.613776920686,38.60984846
718,1518.63216041034,13.6125997770128,38.6095388243857
719,1518.64479035679,13.6114146950542,38.6092368429859
720,1518.65739760013,13.6102196685992,38.6089426342933
721,1518.67001743212,13.6090251509932,38.6086571849696
722,1518.6826803436,13.6078404485582,38.6083806283888
723,1518.69543109995,13.6066792014817,38.6081132161644
724,1518.70819986376,13.6055236850751,38.6078452968998
725,1518.72094386057,13.6043629673507,38.6075711602486
726,1518.73370100357,13.6032082745415,38.6072918683948
727,1518.74651358392,13.6020718059341,38.6070094427273
728,1518.75939945685,13.6009585818502,38.6067250704488
729,1518.772428899,13.5998884766421,38.6064431377747
730,1518.78564586045,13.5988729357574,38.6061689388941
731,1518.79910417283,13.5979263299674,38.6059080413381
732,1518.81296299301,13.5970924821889,38.6056734543512
733,1518.82725394204,13.5963793718933,38.6054696328734
734,1518.84194764561,13.595777758356,38.6052971499922
735,1518.85695774643,13.5952635956766,38.60514962
736,1518.87218830903,13.5948102355316,38.6050197900032
737,1518.88753819381,13.5943893842819,38.6049005403401
738,1518.90278045764,13.593938133801,38.6047744063357
739,1518.9177947048,13.5934229554759,38.6046325348874
740,1518.93251189311,13.5928242483361,38.60447083
741,1518.9468750581,13.5921260524863,38.6042853670269
742,1518.96077360215,13.5912981597352,38.6040664941109
743,1518.97409030442,13.5903095679794,38.60380135
744,1518.98688662734,13.5891780509554,38.60349278
745,1518.99927769839,13.5879353377953,38.6031501446125
746,1519.01142821786,13.586626759132,38.6027869640951
747,1519.02349191689,13.5852945213724,38.6024161165103
748,1519.0356013606,13.5839744314517,38.6020502241251
749,1519.04786984442,13.5826975849128,38.6016987755073
750,1519.06031947986,13.5814705530364,38.6013623005233
751,1519.07299991142,13.5803059621345,38.6010475427118
752,1519.08601074301,13.5792305276388,38.6007644414714
753,1519.09919656884,13.5782016405884,38.6004998519712
754,1519.11244843691,13.5771895151848,38.6002443407479
755,1519.1257202677,13.5761822860075,38.5999920136746
756,1519.1390065787,13.5751785652134,38.5997421065939
757,1519.15229336122,13.5741740806718,38.599494560304
758,1519.16557216134,13.573166358413,38.5992490687569
759,1519.17886056565,13.5721604301809,38.5990065683939
760,1519.19219058723,13.5711660873637,38.598767114831
761,1519.20558315228,13.5701905916526,38.598528497856
762,1519.21901530698,13.5692278491569,38.5982882598486
763,1519.23249181088,13.5682796208535,38.5980456104973
764,1519.24603762818,13.5673531639378,38.5978015728205
765,1519.2596708942,13.5664536841159,38.5975570596399
766,1519.2734021216,13.5655842023237,38.5973125879838
767,1519.28724498532,13.5647483669022,38.5970695643447
768,1519.30119557283,13.5639448296197,38.59682837
769,1519.31525136303,13.5631720916797,38.59659089
770,1519.32938176155,13.5624204523274,38.5963579658262
771,1519.34354838028,13.5616779498738,38.59613011
772,1519.3575908858,13.560897634939,38.5959016393362
773,1519.37150070588,13.5600766201611,38.5956732409983
774,1519.38526550711,13.5592121980735,38.5954421317151
775,1519.39887065276,13.558301024824,38.5952053486989
776,1519.41231031572,13.5573433786189,38.5949575257543
777,1519.42560157159,13.5563445677252,38.5946984744662
778,1519.43876976042,13.5553114220261,38.5944306379282
779,1519.4518369852,13.5542505562872,38.5941544333147
780,1519.46479256718,13.5531586227559,38.5938700671175
781,1519.4776628321,13.5520430568362,38.5935791874015
782,1519.49052617044,13.55092586883,38.59328702
783,1519.50344324363,13.5498232123003,38.5929998931255
784,1519.51638240825,13.5487244736549,38.592720203726
785,1519.52941126047,13.5476484097948,38.5924530261421
786,1519.54259896041,13.5466139821644,38.5922041434148
787,1519.55597329769,13.5456298177014,38.5919732426749
788,1519.56953358352,13.5446972314164,38.5917563332704
789,1519.58331087232,13.5438253550937,38.59155439
790,1519.59731434257,13.5430169549388,38.591367515425
791,1519.61144228864,13.5422436196491,38.5911885666714
792,1519.62563701022,13.5414897312209,38.5910121881155
793,1519.63984779115,13.5407416672084,38.5908334016318
794,1519.65399530366,13.5399782443873,38.5906441028994
795,1519.66801599826,13.539182111175,38.5904388
796,1519.68190157911,13.5383513167703,38.5902159631397
797,1519.69565258246,13.5374859554576,38.5899757821638
798,1519.70926111349,13.536583652318,38.5897181545947
799,1519.7226684792,13.5356294169141,38.5894353197102
800,1519.7358328106,13.53461093042,38.5891259872842
801,1519.74881543413,13.5335434938118,38.5887992333654
802,1519.76166777369,13.5324399128162,38.5884627305753
803,1519.77440643291,13.5313032057391,38.5881218731119
804,1519.78692910727,13.5301027187513,38.5877749413602
805,1519.79920910779,13.5288292536208,38.58742463741
806,1519.81144058559,13.5275364301819,38.5870861318504
807,1519.82376880053,13.5262664524382,38.5867653166695
808,1519.83627983474,13.525045702238,38.5864620928089
809,1519.84913705936,13.5239207097075,38.5861854973252
810,1519.8624826012,13.5229323693936,38.585942291955
811,1519.8763458219,13.5220908054889,38.5857294721679
812,1519.89065513509,13.5213776088287,38.5855378795089
813,1519.90502950926,13.5206843401882,38.58534619
814,1519.9193900634,13.5199881794713,38.58515096
815,1519.93375861713,13.5192952262117,38.5849536964091
816,1519.94816779572,13.5186143047822,38.5847574222193
817,1519.96265017449,13.5179537180646,38.5845664789852
818,1519.97721356948,13.5173152586312,38.584382425931
819,1519.99170436618,13.5166555319144,38.5841958451518
820,1520.00605939869,13.5159565978755,38.5840031218726
821,1520.02004940496,13.5151557263936,38.5837849143892
822,1520.0336527912,13.514247867257,38.5835371827392
823,1520.04698145392,13.5132636771602,38.5832692867144
824,1520.06013673276,13.5122313558289,38.5829885610609
825,1520.07319330944,13.5111718779182,38.5826999039573
826,1520.08625091197,13.5101131032455,38.5824102336114
827,1520.09943094842,13.5090887490948,38.5821284796284
828,1520.11275548697,13.5081042451507,38.5818580801736
829,1520.12625612635,13.5071681477858,38.58160192
830,1520.13981446686,13.5062490199631,38.5813475158023
831,1520.15341470101,13.5053427642454,38.5810929385569
832,1520.16706673378,13.5044519393642,38.580839414005
833,1520.18069321126,13.5035557165903,38.5805795523049
834,1520.19428810581,13.5026521378442,38.5803136538688
835,1520.20786515138,13.5017442,38.5800448616942
836,1520.22146541928,13.5008427432871,38.5797776672387
837,1520.23511059339,13.4999527585688,38.5795163510955
838,1520.24881660416,13.4990775356576,38.57926504
839,1520.2625675695,13.49821167767,38.579025141096
840,1520.27645578805,13.4973807270983,38.5788036515959
841,1520.29053475477,13.4966000908935,38.5786030455108
842,1520.30459478638,13.4958136223812,38.5784025091632
843,1520.31864427397,13.4950243498229,38.5782008358433
844,1520.33273771025,13.4942477244917,38.5780011853675
845,1520.34691201308,13.4934945272255,38.5778048778079
846,1520.36117620035,13.4927682112905,38.5776100905831
847,1520.37548843864,13.4920576595831,38.5774124508728
848,1520.38975324875,13.4913367714684,38.5772038881897
849,1520.40397424704,13.4906060300563,38.57698603
850,1520.41796963405,13.489814616147,38.5767464530361
851,1520.43165270894,13.4889376883584,38.5764808275287
852,1520.44507256469,13.4879882640569,38.5761943693449
853,1520.4582083225,13.4869603463005,38.57588609
854,1520.4711864012,13.4858874694874,38.5755693499721
855,1520.48418115908,13.4848169512567,38.57525977
856,1520.49735088328,13.4837924054094,38.5749697980107
857,1520.51073250576,13.482823980037,38.5747023988429
858,1520.5243044757,13.4819057328253,38.5744558758825
859,1520.53807664762,13.4810403369239,38.5742311016925
860,1520.55200853725,13.4802166072042,38.5740249629308
861,1520.5661460124,13.4794472850645,38.5738407837573
862,1520.58035131954,13.4786961430954,38.57366322
863,1520.59454529039,13.4779427217688,38.5734825149543
864,1520.60875776866,13.4771960122545,38.5732990045692
865,1520.62298004383,13.4764556874093,38.5731065881377
866,1520.63724812718,13.4757321889365,38.5729067327808
867,1520.65157445007,13.4750276351412,38.5727038251474
868,1520.66599970782,13.4743523141321,38.5725034695737
869,1520.68052134526,13.4737046844445,38.5723076485166
870,1520.69510719631,13.4730750408318,38.5721160366653
871,1520.70964378422,13.4724305573568,38.5719238113321
872,1520.72405449345,13.471748878965,38.5717282245108
873,1520.73837426928,13.4710392042449,38.5715331444276
874,1520.75259578749,13.470300040193,38.5713366305734
875,1520.76672043037,13.4695325288656,38.5711368077393
876,1520.78077170079,13.4687448358818,38.5709311055301
877,1520.7947624139,13.4679410504504,38.5707190722867
878,1520.80870272188,13.4671242434571,38.5705007906356
879,1520.82261508782,13.4663010929269,38.5702767433559
880,1520.83645476073,13.4654596629359,38.570042400799
881,1520.85010446137,13.4645671556418,38.5697898606594
882,1520.86357481952,13.4636259910046,38.569521295695
883,1520.87686195425,13.4626344073175,38.5692382240937
884,1520.88994739482,13.461586226499,38.5689420615949
885,1520.90288734794,13.4604962363776,38.5686390397381
886,1520.91578931764,13.4593943649472,38.5683367599377
887,1520.9287367426,13.4583036055874,38.5680417288421
888,1520.9417971314,13.4572429471303,38.567758196108
889,1520.95499462147,13.4562191239935,38.5674878173681
890,1520.96831900665,13.4552293851315,38.5672296275481
891,1520.98177326439,13.454275177475,38.566982212067
892,1520.99540699028,13.4533708466258,38.5667476483535
893,1521.00919075001,13.4525086383937,38.5665227009612
894,1521.02305761258,13.4516708453138,38.5663002273524
895,1521.03692011322,13.450833353137,38.56607345
896,1521.05072101861,13.4499789822735,38.5658416
897,1521.06452173042,13.4491250134656,38.565608511863
898,1521.07837262359,13.448285187165,38.56537847
899,1521.09222601728,13.4474450494368,38.5651512044802
900,1521.10610416266,13.446610886912,38.5649280386501
901,1521.12005704193,13.4457972219324,38.5647108943653
902,1521.13412828617,13.4450167648521,38.564501358031
903,1521.14839048268,13.4442905279088,38.564302417095
904,1521.16289180804,13.4436330414438,38.5641145190966
905,1521.17754597601,13.4430214578934,38.56392852381
906,1521.19227591937,13.4424337615893,38.5637404808612
907,1521.20705286494,13.4418614576487,38.5635496348546
908,1521.22184373816,13.4412946732679,38.5633554024672
909,1521.23663695406,13.4407293533021,38.5631591412106
910,1521.2513971815,13.4401540467931,38.5629625976518
911,1521.2660911858,13.4395578555588,38.5627677485985
912,1521.28070314209,13.4389359860536,38.5625745031824
913,1521.29524851109,13.4382926351265,38.56238423
914,1521.30975132684,13.4376340519486,38.5621997724043
915,1521.32426161666,13.4369739346231,38.5620252370328
916,1521.33883270432,13.4363274891287,38.5618634141754
917,1521.35351591358,13.4357097985446,38.5617158154485
918,1521.36835305554,13.4351336989607,38.5615822334838
919,1521.38338640112,13.4346123203856,38.5614620566059
920,1521.39861515947,13.4341456572987,38.5613546599344
921,1521.41394699985,13.4337070624656,38.5612560433947
922,1521.42933461321,13.4332843512746,38.5611603142749
923,1521.44477173836,13.4328767326572,38.5610645416805
924,1521.46025740395,13.4324848070506,38.5609663771353
925,1521.4757782768,13.4321053689435,38.5608635614946
926,1521.49132919453,13.4317375256472,38.5607543075824
927,1521.50689894007,13.4313788966647,38.5606358876108
928,1521.52248883173,13.4310304304952,38.5605068709244
929,1521.53809652252,13.4306911299014,38.5603679920968
930,1521.55364419877,13.4303377227384,38.5602180245076
931,1521.56902098323,13.4299378556144,38.5600531121444
932,1521.58423188702,13.4294925427097,38.559874607306
933,1521.59931087373,13.4290103977628,38.5596870899566
934,1521.61429545872,13.4285010226133,38.5594953886682
935,1521.62921981547,13.4279732402014,38.5593037007191
936,1521.64409959711,13.4274313744297,38.5591132098769
937,1521.65896070784,13.4268822750509,38.5589266728439
938,1521.67382981392,13.4263333892342,38.5587458897508
939,1521.68876031589,13.42579958,38.5585745941973
940,1521.70375540845,13.4252813923166,38.5584139082471
941,1521.71874572395,13.4247594997379,38.5582590320603
942,1521.73371731386,13.4242308248076,38.5581068847935
943,1521.74868247994,13.4236990137978,38.5579577449555
944,1521.7636543091,13.4231679121155,38.5578119959707
945,1521.77864671632,13.4226416174443,38.5576700212803
946,1521.79366917253,13.4221234401065,38.5575307163755
947,1521.80868680866,13.4216048510777,38.5573885670513
948,1521.82360597122,13.4210588264614,38.5572395426564
949,1521.83843775713,13.4204884860649,38.55708434
950,1521.85320254949,13.4198999002817,38.556923345143
951,1521.86779043048,13.4192636371243,38.5567458531464
952,1521.88215171672,13.418566028502,38.5565479876909
953,1521.89636723992,13.4178292168986,38.5563363259038
954,1521.91051783823,13.4170753447975,38.5561174449123
955,1521.92468435686,13.4163265546824,38.555897921844
956,1521.93893999443,13.4156025768598,38.5556845388032
957,1521.95334982126,13.414920843568,38.5554836004307
958,1521.96790224188,13.4142786777531,38.5552928507142
959,1521.98260726353,13.4136784368074,38.5551141001111
960,1521.99745631561,13.4131172730525,38.5549479556971
961,1522.01226546137,13.41254437052,38.5547806187166
962,1522.02703860685,13.4119611088,38.5546115969689
963,1522.04180400474,13.4113755602355,38.5544423105654
964,1522.05658990985,13.41079579717,38.5542741796172
965,1522.07142457907,13.4102298919467,38.5541086242355
966,1522.08633627138,13.4096859169087,38.5539470645313
967,1522.10133936676,13.409167889012,38.5537904585145
968,1522.11645320013,13.408682296158,38.553637248269
969,1522.13173523397,13.4082470765479,38.5534863284238
970,1522.14725518523,13.4078803291472,38.5533459546844
971,1522.16298096377,13.4075707371335,38.5532201377867
972,1522.17881917651,13.4072923625408,38.5531022388538
973,1522.19472524399,13.4070327751343,38.5529892180733
974,1522.21065458481,13.4067795446794,38.5528780356328
975,1522.22656261576,13.4065202409415,38.5527656517199
976,1522.24240475183,13.4062424336859,38.552649026522
977,1522.25813640611,13.4059336926779,38.5525251202267
978,1522.27371059493,13.4055809409031,38.5523906752652
979,1522.28876799351,13.4050828559545,38.5522241989218
980,1522.302896014,13.4043228189437,38.5520017614286
981,1522.31611692092,13.4033067168787,38.55172576984
982,1522.32878928178,13.4021345527079,38.5514206125686
983,1522.34124155718,13.4008981362237,38.5511080734299
984,1522.35366457143,13.3996514838374,38.5507990194572
985,1522.36624917564,13.3984486119605,38.5505043176836
986,1522.37918624697,13.3973435370044,38.5502348351425
987,1522.39266668501,13.3963902753807,38.550001438867
988,1522.40688140565,13.3956428435007,38.5498149958903
989,1522.42201951501,13.3951548412487,38.5496860137082
990,1522.43782484447,13.3948557247322,38.5495947631776
991,1522.45310093791,13.3944114765442,38.5494611419536
992,1522.46770984424,13.3937834384122,38.54927632
993,1522.48126412566,13.3928637778826,38.5490135465808
994,1522.49399408559,13.3917158231129,38.5486908208112
995,1522.50628131211,13.3904448411081,38.5483370185782
996,1522.51850744067,13.3891560988732,38.5479810163968
997,1522.5310541602,13.3879548634134,38.5476516907821
998,1522.54430320959,13.3869464017338,38.5473779182489
999,1522.55863636404,13.3862359808394,38.5471885753123
1000,1522.5743316228,13.3859006392096,38.5471036561603
